symbol,sector,industry,gain,market_cap
ABOS,Healthcare,Biotechnology,0.2241379310344828,89648669.0
ABSI,Healthcare,Biotechnology,0.06225680933852146,337434800.55
ABT,Healthcare,Medical Devices,-0.01808690537460466,231202653920.41
ACIU,Healthcare,Biotechnology,0.3990147783251232,292194197.07
ACIW,Technology,Software - Infrastructure,0.13831409279024182,5446926007.88
ADBE,Technology,Software - Infrastructure,-0.0685225392886683,154165848000.0
ADCT,Healthcare,Biotechnology,0.36194029850746257,341839241.1
ADEA,Technology,Software - Application,0.19024045261669006,1791099790.06
ADI,Technology,Semiconductors,0.040080665490294896,122769058836.99
ALYAF,Technology,Information Technology Services,-0.29608938547486036,114649223.72000001
BLIN,Technology,Software - Infrastructure,-0.028776978417266053,13993096.06
BLK,Financial Services,Asset Management,0.10216821539194668,178120722619.47
DFIN,Financial Services,Capital Markets,-0.16545012165450115,1453630759.0700002
DFLI,Industrials,Electrical Equipment & Parts,2.184306569343066,2869643.6402
DGII,Technology,Communication Equipment,0.06683878370625354,1362871582.65
DGLY,Communication Services,Internet Content & Information,-0.1428571428571428,93857.40000000001
DGX,Healthcare,Diagnostics & Research,0.05210710905750718,20574224211.91
DH,Healthcare,Health Information Services,0.02051282051282053,586549513.5500001
DHAI,Healthcare,Medical Devices,-0.21682319314005719,7703537.65
DIN,Consumer Cyclical,Restaurants,-0.0028771064529386245,372497478.54
DINO,Energy,Oil & Gas Refining & Marketing,0.2964946445959104,10175880595.43
DK,Energy,Oil & Gas Refining & Marketing,0.5481586402266289,2099819462.88
DKL,Energy,Oil & Gas Refining & Marketing,0.05937136204889399,2468706058.0
DKS,Consumer Cyclical,Specialty Retail,0.15398614832414947,17985896157.78
DLX,Communication Services,Advertising Agencies,0.22815839094908855,853960033.66
DOGZ,Consumer Cyclical,Leisure,-0.13109756097560968,179120358.06
DOLE,Consumer Defensive,Farm Products,-0.06004288777698355,1250733203.72
DTST,Technology,Information Technology Services,0.24486166584064595,29582317.77
FATBB,Consumer Cyclical,Restaurants,0.015799999999999946,3193393.3200000003
FATE,Healthcare,Biotechnology,-0.10714285714285723,111251180.19
FCUV,Technology,Scientific & Technical Instruments,-0.20782396088019553,19919088.0
FCX,Basic Materials,Copper,-0.17531718569780858,50786160032.04001
FDBC,Financial Services,Banks - Regional,-0.03543478260869571,255443239.35
FDMT,Healthcare,Biotechnology,1.2614555256064692,389866266.94
FDP,Consumer Defensive,Farm Products,0.08050586057988894,1646749305.0
FDS,Financial Services,Financial Data & Stock Exchanges,-0.35232963691647284,10795208857.560001
FFWM,Financial Services,Banks - Regional,0.12549019607843148,477719250.4
FG,Financial Services,Insurance - Life,-0.002501563477173291,4014921590.51
FGBI,Financial Services,Banks - Regional,-0.018248175182481792,103163915.25
FGEN,Healthcare,Biotechnology,1.3226415094339625,1235728126.22
FGI,Consumer Cyclical,Furnishings Fixtures & Appliances,8.629057187017002,65783990.580000006
FHB,Financial Services,Banks - Regional,0.008413461538461573,3169422052.86
FLEX,Technology,Electronic Components,0.13882211538461536,21645322607.5
FLGC,Healthcare,Drug Manufacturers - Specialty & Generic,35.379310344827594,437885014.26000005
FLGT,Healthcare,Diagnostics & Research,0.13631790744466807,679172871.62
FLL,Consumer Cyclical,Resorts & Casinos,-0.08469945355191258,118748391.57000001
FLNC,Utilities,Utilities - Renewable,0.7749627421758569,2129571588.15
FND,Consumer Cyclical,Home Improvement Retail,0.007635597682991213,8264084340.6
FNF,Financial Services,Insurance - Specialty,0.07759543346414545,16262890798.86
FNGR,Communication Services,Telecom Services,-0.20689655172413782,92568721.32000001
FNKO,Consumer Cyclical,Leisure,-0.2184873949579831,217049698.0
FNLC,Financial Services,Banks - Regional,0.05470287288469109,294448698.40000004
FNV,Basic Materials,Gold,0.3270497803806736,41190872514.399994
JILL,Consumer Cyclical,Apparel Retail,0.18237704918032774,269286849.96
JJSF,Consumer Defensive,Packaged Foods,-0.15695264967815886,1856836498.58
JKHY,Technology,Information Technology Services,-0.17089415551978684,10821659259.949999
JKS,Technology,Solar,0.13572101790763444,5283066702.08
JL,Basic Materials,Steel,0.0667752442996743,21226400.0
JLL,Real Estate,Real Estate Services,0.17874736101337085,14252139622.76
JXN,Financial Services,Insurance - Life,0.16905056875774288,7422271142.79
KNF,Basic Materials,Building Materials,-0.09872611464968156,4078379268.2000003
KNOP,Industrials,Marine Shipping,0.4488817891373803,321385564.64
KRNT,Industrials,Specialty Industrial Machinery,-0.3119035660472125,646101997.8299999
KVAC,Industrials,Shell Companies,0.028082673702726487,126486724.1211
KVHI,Technology,Communication Equipment,0.07692307692307696,116607883.2
KVUE,Consumer Defensive,Household & Personal Products,-0.21548017200191105,30904762442.4
LDOS,Technology,Information Technology Services,0.17203346855983784,23919681957.920002
LFMD,Healthcare,Health Information Services,-0.5279001468428781,277310539.36
LOBO,Consumer Cyclical,Auto Manufacturers,0.31819103630095324,5055444.0
LOCL,Consumer Defensive,Farm Products,0.2522649572649573,32539877.82
LOCO,Consumer Cyclical,Restaurants,-0.09082652134423251,295092121.37
LODE,Basic Materials,Other Precious Metals & Mining,-0.03166226912928763,90651814.22
LPX,Basic Materials,Building Products & Equipment,-0.014769159204558624,5811624302.39
LYTS,Technology,Electronic Components,0.3927101704879482,708239182.95
MCO,Financial Services,Financial Data & Stock Exchanges,-0.04954245499312181,85084200000.0
MDWD,Healthcare,Biotechnology,-0.07640681466184823,191037108.9
MDXG,Healthcare,Biotechnology,0.13584288052373159,1028615070.8800001
MDXH,Healthcare,Diagnostics & Research,1.095022624434389,212838536.2
MEC,Industrials,Metal Fabrication,-0.149749373433584,276280205.19
MNKD,Healthcare,Biotechnology,0.47860962566844917,1618141863.52
MNMD,Healthcare,Biotechnology,0.6440677966101694,736348867.43
MNOV,Healthcare,Biotechnology,-0.030534351145038195,60817345.04
MNPR,Healthcare,Biotechnology,1.1416992733370597,473359201.91999996
MRT,Technology,Software - Application,-0.24752475247524755,130681969.4
MSTR,Technology,Software - Application,-0.2354352719986147,77385703399.9
MT,Basic Materials,Steel,0.16972767574414185,28148799140.0
MTA,Basic Materials,Other Precious Metals & Mining,0.6067708333333334,552458628.0
MTAL,Basic Materials,Copper,0.009098428453267115,904214761.23
MUR,Energy,Oil & Gas E&P,0.3346666666666667,4251678584.45
NEWP,Basic Materials,Other Precious Metals & Mining,1.1194029850746265,459995770.84000003
NEWT,Financial Services,Banks - Regional,0.05053191489361705,314699295.96000004
PAX,Financial Services,Asset Management,0.03485064011379802,2245246812.81
PAY,Industrials,Business Equipment,-0.04580152671755725,3875278456.7000003
PAYC,Technology,Software - Application,-0.060025929127052784,12303324662.3
PCOR,Technology,Software - Application,0.07263957907044721,10751064812.259998
PEN,Healthcare,Medical Devices,-0.01270311343178892,9598174490.8
PENN,Consumer Cyclical,Resorts & Casinos,0.10800223838836036,2988591785.66
PEP,Consumer Defensive,Beverages - Non-Alcoholic,0.06361708573159654,191900257332.96
PEPG,Healthcare,Biotechnology,3.567567567567567,192231241.44
PGC,Financial Services,Banks - Regional,-0.003893805309734493,497620394.6
PGEN,Healthcare,Biotechnology,1.471830985915493,1024739760.905
PGNY,Healthcare,Health Information Services,-0.024545454545454506,1824427724.8799999
PGR,Financial Services,Insurance - Property & Casualty,-0.08761148167578514,141973637777.01
PIPR,Financial Services,Capital Markets,0.262358782471037,6166820858.3
PJT,Financial Services,Capital Markets,0.10817526210532709,4220646477.04
PKBK,Financial Services,Banks - Regional,0.08419243986254295,261366093.72
PLPC,Industrials,Electrical Equipment & Parts,0.24748138414367069,980934943.23
PNBK,Financial Services,Banks - Regional,-0.1184210526315789,5248416.36
PNC,Financial Services,Banks - Regional,0.09065550906555095,80234270457.42
PNFP,Financial Services,Banks - Regional,-0.1305135404401775,7366086458.509999
PNR,Industrials,Specialty Industrial Machinery,0.06916033508669403,17851349090.73
PNRG,Energy,Oil & Gas E&P,0.17799562781800798,296011125.0
PPIH,Basic Materials,Building Products & Equipment,0.003935286401399207,182960458.56
PPL,Utilities,Utilities - Regulated Electric,0.08350545883741511,26677483393.92
PPSI,Industrials,Electrical Equipment & Parts,0.5745454545454546,46032262.54
PPTA,Basic Materials,Other Precious Metals & Mining,0.742998352553542,1353838084.0
PRZO,Industrials,Aerospace & Defense,0.2720000000000001,17748448.14
PTIX,Healthcare,Biotechnology,0.1753424657534247,2279207.7600000002
PTLO,Consumer Cyclical,Restaurants,-0.4584404455869751,469995920.09999996
PTON,Consumer Cyclical,Leisure,0.23414985590778084,3283501056.32
PXS,Industrials,Marine Shipping,0.023214285714285854,30604857.099999998
PYPD,Healthcare,Biotechnology,-0.0552407932011331,16166739.24
PYPL,Financial Services,Credit Services,-0.09445640473627552,66022041246.479996
QRHC,Industrials,Waste Management,-0.19801980198019797,32145976.2
QRVO,Technology,Semiconductors,0.09551289600753739,8719528235.52
QS,Consumer Cyclical,Auto Parts,0.8839285714285715,6836361450.0
RAVE,Consumer Cyclical,Restaurants,0.25454545454545463,50166440.06
RAY,Industrials,Specialty Industrial Machinery,-0.5555555555555555,9229255.492
RAYA,Industrials,Electrical Equipment & Parts,-0.98156,1332800.0
RBA,Industrials,Specialty Business Services,0.011771353234767868,20141320826.219997
RBB,Financial Services,Banks - Regional,0.10749564206856466,338113407.47
RBBN,Communication Services,Telecom Services,-0.06483790523690768,671266000.88
RDHL,Healthcare,Drug Manufacturers - Specialty & Generic,-0.051546391752577254,21032216370.0
RDI,Communication Services,Entertainment,0.14925373134328354,33648527.43
RDIB,Communication Services,Entertainment,0.13519091847265227,18671466.0
RDN,Financial Services,Insurance - Specialty,0.02692948362021096,5316564264.25
RDNT,Healthcare,Diagnostics & Research,0.3338604814619575,5562013630.8
TROX,Basic Materials,Chemicals,-0.20315581854043396,615958418.4
TRP,Energy,Oil & Gas Midstream,0.09551137528182012,55789036804.409996
WAT,Healthcare,Diagnostics & Research,-0.16425051570020638,17097874710.390001
A,Healthcare,Diagnostics & Research,0.04558935683416655,34751170175.13
AA,Basic Materials,Aluminum,0.10843781768891898,8141912398.65
AACG,Consumer Defensive,Education & Training Services,1.1293170605037652,118392196.7
AACT,Industrials,Shell Companies,-0.16240070609002646,593125000.0
AAGR,Consumer Defensive,Farm Products,-0.5,47206.1
AAL,Industrials,Airlines,0.008021390374331538,7489785878.9800005
AAME,Financial Services,Insurance - Life,0.3615023474178404,58955300.620000005
AAOI,Technology,Communication Equipment,0.0031140521603736197,1307820035.8799999
AAON,Basic Materials,Building Products & Equipment,0.2340338983050848,7191169079.57
AAP,Consumer Cyclical,Specialty Retail,0.31211013121101305,3577411959.18
AAPL,Technology,Consumer Electronics,0.24511380806160757,3858719891510.0
AB,Financial Services,Asset Management,-0.07176096007837374,4207889625.03
ABAT,Basic Materials,Other Industrial Metals & Mining,1.7037037037037035,367415763.4
ABBV,Healthcare,Drug Manufacturers - General,0.1885033940308157,385800650885.86
ABCB,Financial Services,Banks - Regional,0.15703245749613595,5164259894.929999
ABCL,Healthcare,Biotechnology,0.3819241982507289,1385642660.8500001
ABEO,Healthcare,Biotechnology,-0.042253521126760445,260141157.28
ABEV,Consumer Defensive,Beverages - Brewers,-0.045643153526971084,36174860000.0
ABG,Consumer Cyclical,Auto & Truck Dealerships,0.0019283977529974343,4642415580.57
ABL,Financial Services,Insurance - Life,0.14202334630350202,563684686.98
ABLV,Communication Services,Advertising Agencies,-0.1200879912008799,37965511.9876
ABM,Industrials,Specialty Business Services,-0.030290192755772074,2804148551.2200003
ABNB,Industrials,Travel Services,-0.06528638355750341,76768196178.25
ABTS,Communication Services,Advertising Agencies,1.2021575369432271,20029237.799999997
ABUS,Healthcare,Biotechnology,0.42718446601941756,827194412.1600001
ABVC,Healthcare,Biotechnology,0.4202247191011236,40483535.04
ABVX,Healthcare,Biotechnology,9.82875816993464,5194522634.0
ACA,Industrials,Engineering & Construction,0.06815822857801881,4468371283.81
ACAD,Healthcare,Biotechnology,-0.024107556791840498,3537584445.57
ACB,Healthcare,Drug Manufacturers - Specialty & Generic,0.14622641509433965,271645629.75
ACCO,Industrials,Business Equipment & Supplies,0.13407821229050265,372452842.08
ACDC,Energy,Oil & Gas Equipment & Services,-0.5141752577319587,594261982.72
ACEL,Consumer Cyclical,Gambling,-0.03398470688190317,958284017.5999999
ACET,Healthcare,Biotechnology,0.3770491803278688,69356807.1
ACGL,Financial Services,Insurance - Diversified,-0.0018671059857221495,33620747628.519997
ACHC,Healthcare,Medical Care Facilities,0.08109299250771264,2208543008.34
ACHR,Industrials,Aerospace & Defense,-0.14470046082949312,5061247563.12
ACHV,Healthcare,Biotechnology,0.33185840707964603,103014663.84
ACI,Consumer Defensive,Grocery Stores,-0.18363551836355196,10110169256.15
ACIC,Financial Services,Insurance - Property & Casualty,0.04136690647482023,546174491.6
ACLS,Technology,Semiconductor Equipment & Materials,0.39876596355287713,3122970750.375
ACLX,Healthcare,Biotechnology,0.21108580106302213,4307885260.86
ACM,Industrials,Engineering & Construction,0.145224171539961,17032043474.000002
ACMR,Consumer Cyclical,Specialty Retail,0.45830115830115853,2396403563.84
ACN,Technology,Information Technology Services,-0.20047509117066475,157832953583.76
ACNB,Financial Services,Banks - Regional,0.04271708683473385,469467855.96000004
ACNT,Basic Materials,Steel,0.00951625693893743,127795798.44
ACON,Healthcare,Health Information Services,0.01262458471760794,9258.59
ACRS,Healthcare,Diagnostics & Research,0.40140845070422543,201808195.27
ACRV,Healthcare,Biotechnology,0.3949579831932773,48281279.2
ACT,Financial Services,Insurance - Specialty,0.05248990578734866,5876320499.57
ACTG,Industrials,Business Equipment & Supplies,-0.08100558659217878,312279630.0
ACU,Consumer Defensive,Household & Personal Products,0.0,155548852.14
ACVA,Consumer Cyclical,Auto & Truck Dealerships,-0.3982737361282367,1682588714.99
ACXP,Healthcare,Biotechnology,6.9287392325763495,88610894.21999998
ADAG,Healthcare,Biotechnology,0.0051282051282051325,111783729.6
ADAP,Healthcare,Biotechnology,-0.38673341677096373,196010739.042
ADIL,Healthcare,Biotechnology,0.13864990072799466,2200514.6036
ADM,Consumer Defensive,Farm Products,0.14816218264494127,29295710825.97
ADMA,Healthcare,Biotechnology,-0.14277869302581006,3640263332.0
ADN,Utilities,Utilities - Renewable,0.6298076923076923,8911397.04
ADNT,Consumer Cyclical,Auto Parts,0.2661870503597122,2073848846.23
ADP,Industrials,Staffing & Employment Services,-0.054669260700388966,117540932278.76999
ADPT,Healthcare,Biotechnology,0.13476394849785409,1950884299.13
ADSE,Industrials,Shell Companies,-0.1565217391304348,519505464.65999997
ADSK,Technology,Software - Application,0.042995122266369486,68196210000.0
ADT,Industrials,Security & Protection Services,0.04014167650531285,7537928044.599999
ADTN,Technology,Communication Equipment,0.034559643255295286,748288509.2099999
ADTX,Healthcare,Biotechnology,-0.34015625,989724.96
ADUS,Healthcare,Medical Care Facilities,0.018664814654049882,2100601465.3500001
ADV,Communication Services,Advertising Agencies,0.1818181818181818,517468258.16
ADVM,Healthcare,Biotechnology,1.0976744186046512,89658615.52999999
ADXN,Healthcare,Biotechnology,-0.04994686503719454,888364461.87
AEAE,Industrials,Shell Companies,0.024965791443988392,76041188.32000001
AEE,Utilities,Utilities - Regulated Electric,0.06309870887130349,27201152076.56
AEG,Financial Services,Insurance - Diversified,0.09806629834254142,12788757000.0
AEHL,Basic Materials,Building Products & Equipment,0.13207547169811323,888108.1499999999
AEHR,Technology,Semiconductor Equipment & Materials,1.3348801237432328,917500507.52
AEI,Real Estate,Real Estate - Development,0.7538461538461536,27159851.069999997
AEIS,Industrials,Electrical Equipment & Parts,0.2563018867924529,6312721641.849999
AEM,Basic Materials,Gold,0.3740855965694104,80226547849.5
AEMD,Healthcare,Medical Devices,-0.3730833333333333,10743757.461
AENT,Communication Services,Entertainment,0.7851458885941646,721222905.0
AEO,Consumer Cyclical,Apparel Retail,0.865904365904366,3070751015.6
AEON,Healthcare,Biotechnology,0.10789473684210521,8201892.9174
AEP,Utilities,Utilities - Regulated Electric,0.05185042405551268,57479426139.9
AER,Industrials,Rental & Leasing Services,0.05239316239316236,22843588417.5
AERT,Industrials,Consulting Services,-0.44180327868852454,35942994.0802
AES,Utilities,Utilities - Diversified,0.25855513307984795,9276064127.41
AESI,Energy,Oil & Gas Equipment & Services,-0.10994764397905751,1412184997.6
AEVA,Consumer Cyclical,Auto Parts,-0.5991002910822969,885267471.84
AEYE,Technology,Software - Application,0.2197424892703863,169679476.48
AFBI,Financial Services,Banks - Regional,0.07019586507072918,125640038.89580001
AFJK,Industrials,Shell Companies,0.015246636771300441,69298017.56
AFL,Financial Services,Insurance - Life,0.05594538213540685,59840486098.68
AFRI,Consumer Defensive,Farm Products,0.1410256410256411,232773889.32
AFRM,Technology,Software - Infrastructure,0.0996528782181082,24789319713.0
AFYA,Consumer Defensive,Education & Training Services,-0.13213885778275472,1470511218.3899999
AG,Basic Materials,Silver,0.46795646916565914,3522743987.46
AGAE,Communication Services,Entertainment,-0.6330888030888031,40758367.5374
AGCO,Industrials,Farm & Heavy Construction Machinery,0.06417215975184185,8054111691.86
AGEN,Healthcare,Biotechnology,-0.13566739606126915,98704479.89999999
AGI,Basic Materials,Gold,0.28689759036144585,14002359848.810001
AGIO,Healthcare,Biotechnology,0.17047504509921835,2097612673.87
AGL,Healthcare,Medical Care Facilities,-0.5260869565217391,449410341.94000006
AGM,Financial Services,Credit Services,-0.10989293802758901,1931074474.5000002
AGMH,Technology,Computer Hardware,2.7167381974248928,199242605.51999998
AGO,Financial Services,Insurance - Specialty,-0.028128587830080237,4200647257.6000004
AGRO,Consumer Defensive,Farm Products,-0.11925601750547044,813752984.07
AGX,Industrials,Engineering & Construction,0.20976959361393338,3519945028.38
AGYS,Technology,Software - Application,-0.08705512909979068,2888120680.64
AHCO,Healthcare,Medical Devices,-0.05726405090137849,1177389006.03
AHG,Healthcare,Medical Distribution,0.3419999999999999,747562341.6
AI,Technology,Software - Application,-0.30240130240130236,2293725116.1600003
AIG,Financial Services,Insurance - Diversified,-0.08891225610468512,45745971524.399994
AIHS,Financial Services,Credit Services,6.729549248747913,23770770.4
AIMD,Healthcare,Medical Devices,0.22968197879858654,10834146.414
AIN,Consumer Cyclical,Textile Manufacturing,-0.23627548837872514,1629900000.0
AIP,Technology,Semiconductors,0.015739769150052506,402930189.6
AIR,Industrials,Aerospace & Defense,0.25512429132141295,2968704886.3399997
AIRE,Real Estate,Real Estate Services,1.775049115913556,41768802.8821
AIRG,Technology,Communication Equipment,-0.016746411483253443,48200617.17
AIRI,Industrials,Aerospace & Defense,-0.07142857142857137,10443750.09
AIRJ,Basic Materials,Building Products & Equipment,0.12095032397408219,294547696.86
AIRS,Industrials,Industrial Distribution,0.536231884057971,428179711.96
AIRT,Industrials,Integrated Freight & Logistics,0.07223989095865514,65463070.7507
AISP,Technology,Software - Infrastructure,-0.1035653650254668,170811336.22
AIT,Industrials,Industrial Distribution,0.12467197246719733,9943546511.400002
AIXI,Technology,Software - Application,-0.5349650349650349,31964814.54
AIZ,Financial Services,Insurance - Specialty,0.09180211656286391,10971054936.0
AJG,Financial Services,Insurance Brokers,-0.0498875421716857,77194476000.0
AKA,Consumer Cyclical,Internet Retail,-0.019417475728155442,106717637.0
AKAM,Technology,Software - Infrastructure,-0.046514543630892774,11330935863.679998
AKAN,Healthcare,Drug Manufacturers - Specialty & Generic,1.7714285714285716,4916929.97
AKBA,Healthcare,Biotechnology,-0.2472527472527472,640186164.47
AKRO,Healthcare,Biotechnology,-0.10532233883058466,3680042316.16
AKTX,Healthcare,Biotechnology,-0.17078382767757927,55459169385.76
AL,Industrials,Rental & Leasing Services,0.0858266370319712,7084683591.24
ALAB,Financial Services,Banks - Regional,1.1873479318734792,32534472622.079998
ALAR,Technology,Software - Infrastructure,0.09830007390983002,1007086277.985
ALB,Basic Materials,Specialty Chemicals,0.4057762884952927,9973756696.63
ALBT,Real Estate,Real Estate Services,-0.1151079136690647,3964000.8
ALC,Healthcare,Medical Instruments & Supplies,-0.16266425011327593,36225699569.759995
ALCO,Consumer Defensive,Farm Products,0.026621787025703718,255746944.64499998
ALCY,Industrials,Shell Companies,-0.017918088737201437,54344219.38
ALDX,Healthcare,Biotechnology,0.32375979112271547,295557837.3
ALE,Utilities,Utilities - Diversified,0.034337443421258045,3802368717.51
ALEC,Healthcare,Biotechnology,1.2142857142857144,290321651.84000003
ALG,Industrials,Farm & Heavy Construction Machinery,-0.11795952010257346,2319804896.4
ALGM,Technology,Semiconductors,-0.13103246563322601,5510862207.76
ALGN,Healthcare,Medical Devices,-0.3334917868272329,9190874282.24
ALGS,Healthcare,Biotechnology,0.3578363384188626,57229950.95999999
ALGT,Industrials,Airlines,0.10245677888989982,1086726117.24
ALHC,Healthcare,Healthcare Plans,0.2521428571428572,3320617666.9199996
ALIT,Technology,Software - Application,-0.4257950530035336,1667285164.1
ALK,Industrials,Airlines,0.02829426030719494,6312679236.72
ALKS,Healthcare,Drug Manufacturers - Specialty & Generic,-0.0251660258650821,4411719637.71
ALKT,Technology,Software - Application,-0.14797611147976114,2588537585.04
ALL,Financial Services,Insurance - Property & Casualty,0.05687745268491376,55607765391.36
ALLE,Industrials,Security & Protection Services,0.2143352761587565,14925642012.47
ALLO,Healthcare,Biotechnology,0.10619469026548684,260717685.6
ALLR,Healthcare,Biotechnology,0.5643564356435644,26202694.98
ALLY,Financial Services,Credit Services,0.031065468549422173,12539427587.189999
ALNT,Technology,Electronic Components,0.20627926191131904,735108643.04
ALNY,Healthcare,Biotechnology,0.36894722315925055,58201348194.479996
ALOT,Technology,Computer Hardware,-0.1207937877480587,77339055.14
ALRM,Technology,Software - Application,-0.06805727417359027,2546391603.89
ALRS,Financial Services,Banks - Regional,0.04528650646950094,577004951.25
ALSN,Consumer Cyclical,Auto Parts,-0.09801031687546045,7297276368.34
ALT,Healthcare,Biotechnology,0.033591731266149845,301893539.36
ALTG,Industrials,Rental & Leasing Services,0.1392405063291139,234618186.6
ALTI,Basic Materials,Specialty Chemicals,-0.11325301204819281,524861600.04
ALTO,Basic Materials,Specialty Chemicals,-0.05217391304347812,81973866.30000001
ALUR,Healthcare,Medical Devices,-0.13991769547325114,11867462.51
ALV,Consumer Cyclical,Auto Parts,0.1187667560321715,9574414326.4
ALVO,Healthcare,Drug Manufacturers - Specialty & Generic,-0.08552631578947362,2450662097.24
ALXO,Healthcare,Biotechnology,3.5049385690195134,95557619.55
ALZN,Healthcare,Biotechnology,-0.1718213058419244,12821400.92
AM,Energy,Oil & Gas Midstream,0.03324538258575193,9351961240.0
AMAL,Financial Services,Banks - Regional,-0.11249999999999993,841447246.6800001
AMAT,Technology,Semiconductor Equipment & Materials,0.11389086141912927,162163193460.4
AMBA,Technology,Semiconductor Equipment & Materials,0.26057670476046324,3539279994.0000005
AMBC,Financial Services,Insurance - Specialty,0.34366197183098585,430977136.24
AMBI,Industrials,Waste Management,-0.7492437509950646,92573394.1551
AMBO,Consumer Defensive,Education & Training Services,0.36510874595094867,10726130.24
AMBP,Consumer Cyclical,Packaging & Containers,-0.07943925233644866,2295166410.24
AMC,Communication Services,Entertainment,-0.06774193548387096,1222417934.0
AMCR,Consumer Cyclical,Packaging & Containers,-0.1240478781284003,11519385399.64
AMCX,Communication Services,Entertainment,0.32854864433811815,356615599.52
AMD,Technology,Semiconductors,0.12374911909795631,261334480931.74002
AME,Industrials,Specialty Industrial Machinery,0.029951370468611776,42531283446.979996
AMG,Financial Services,Asset Management,0.2148193322152766,6953221947.24
AMGN,Healthcare,Drug Manufacturers - General,-0.022312954407076972,145679236442.74
AMIX,Healthcare,Medical Devices,-0.33121019108280253,2536872.49
AMKR,Technology,Semiconductor Equipment & Materials,0.3828013339685565,7194696138.72
AMLX,Healthcare,Biotechnology,1.2652106084243369,1224486107.76
AMN,Healthcare,Medical Care Facilities,-0.08708272859216258,683965849.68
AMP,Financial Services,Asset Management,-0.06452700803777191,47285495583.049995
AMPG,Technology,Communication Equipment,0.811320754716981,78635840.0
AMPH,Healthcare,Drug Manufacturers - Specialty & Generic,0.16942508710801396,1256057189.56
AMPL,Technology,Software - Application,-0.08225806451612899,1499871218.36
AMPX,Industrials,Electrical Equipment & Parts,1.5961995249406176,1305449764.56
AMPY,Energy,Oil & Gas E&P,0.896875,235544352.07999998
AMR,Basic Materials,Coking Coal,0.4460348506401138,2140379122.32
AMRC,Industrials,Engineering & Construction,1.2903225806451615,1830535860.92
AMRK,Financial Services,Capital Markets,0.2015329125338142,593434589.3000001
AMRN,Healthcare,Drug Manufacturers - General,-0.013563501849568366,6355174123.95
AMRX,Healthcare,Drug Manufacturers - Specialty & Generic,0.20519159456118666,2975676873.6
AMS,Healthcare,Medical Care Facilities,0.20331950207468868,19516800.0
AMSC,Industrials,Specialty Industrial Machinery,0.5963477786862906,2286888826.015
AMSF,Financial Services,Insurance - Specialty,0.000914703864623971,821068576.5
AMST,Technology,Software - Application,0.17100371747211895,12541495.98
AMTB,Financial Services,Banks - Regional,0.09380142622051568,842599658.1
AMTD,Financial Services,Asset Management,0.19410569105691064,576314185.15
AMTX,Energy,Oil & Gas Refining & Marketing,0.024193548387096794,124234062.2
AMWD,Consumer Cyclical,Furnishings Fixtures & Appliances,0.3003560052463933,984084752.0100001
AMWL,Healthcare,Health Information Services,-0.30258717660292467,95533138.8
AMX,Communication Services,Telecom Services,0.1627647714604235,62779815000.0
AMZN,Consumer Cyclical,Internet Retail,0.001777656228634007,2311894658138.8003
AN,Consumer Cyclical,Auto & Truck Dealerships,0.0956959476466146,8437784839.44
ANAB,Healthcare,Biotechnology,0.06216216216216212,675895853.24
ANDE,Consumer Defensive,Food Distribution,0.10557823129251707,1350571716.8999999
ANEB,Healthcare,Biotechnology,0.6666666666666666,100246743.64
ANET,Technology,Computer Hardware,0.39282572573550967,180416198583.76
ANF,Consumer Cyclical,Apparel Retail,0.03669281834640925,4293635348.02
ANGH,Communication Services,Entertainment,5.082474226804124,198751541.04
ANGI,Communication Services,Internet Content & Information,0.09698558322411524,829919566.3499999
ANGO,Healthcare,Medical Instruments & Supplies,0.07661290322580643,428531858.31
ANIK,Healthcare,Medical Devices,-0.1474480151228734,127583946.0
ANIP,Healthcare,Drug Manufacturers - Specialty & Generic,0.42605363984674327,2032992628.7
ANIX,Healthcare,Biotechnology,0.03030303030303033,108664409.25
ANL,Healthcare,Biotechnology,0.17006802721088435,197047432.9
ANNX,Healthcare,Biotechnology,0.4041666666666668,306090414.54
ANRO,Healthcare,Biotechnology,0.7954545454545454,102874090.19999999
ANSC,Industrials,Shell Companies,0.01013824884792638,472650000.00000006
ANTE,Communication Services,Advertising Agencies,4.523809523809524,49791248.4
ANTX,Healthcare,Biotechnology,0.17924528301886786,37322412.8
ANVS,Healthcare,Biotechnology,-0.0921658986175115,41505672.03
ANY,Technology,Software - Application,0.2040332147093714,18099664.1748
AON,Financial Services,Insurance Brokers,-0.001906043278394458,75954628913.84
AONC,Healthcare,Medical Care Facilities,-0.32142857142857145,430000569.59999996
AORT,Healthcare,Medical Devices,0.3202572347266881,1699996111.84
AOS,Industrials,Specialty Industrial Machinery,0.10492603324691185,10278684452.400002
AOSL,Technology,Semiconductors,0.10950896336710829,845680675.0
AOUT,Industrials,Aerospace & Defense,-0.17799043062200953,109514322.06
AP,Industrials,Metal Fabrication,-0.18243243243243246,50236542.5
APA,Energy,Oil & Gas E&P,0.3499179879715693,8861325451.44
APAM,Financial Services,Asset Management,-0.009925558312655037,3516612034.7999997
APCX,Technology,Software - Infrastructure,-0.2195652173913044,5874507.5685
APD,Basic Materials,Specialty Chemicals,-0.054172871020350385,59129582509.479996
APDN,Healthcare,Diagnostics & Research,-0.19611650485436904,3211970.7
APEI,Consumer Defensive,Education & Training Services,0.2652659225213394,684738401.65
